text,category,stance
تأخير وصول جرع ثاني من لقاح فايزر من شرك المنتجةعلما أن تم إعلان سابق أن جرع ثاني جب أن كون ما بين ٢١ يوم إلى ٢٨ يوم من أخذ جرع أولى,info_news,1
وزير شؤون إسلامي تلقى جرع ثاني من لقاح كور كوفيد 19 . إس عام,celebrity,1
في مشتشفيات لبنان ٥٣٨ حال خطر ! عدد إصاب فعال ١٣٨ ألف ! ضعف هذا عدد مخالط و علي عوارض و لتزم حجر دون تصريح . كور مش غريب لا مؤامر ! كل مستهتر هو مجرم و قاتل ! دوا ما في ! لقاح للكورونا مابيوصل دول عالم ثالث قبل ما خلص منو غرب ! حل كمام و تباعد,info_news,0
معالي رئيس جامع أمام عبدالرحمن بن فيصلعبدالله الربيش تلقى جرع ثاني من لقاح كور :,celebrity,1
تلقي يوم جرع أولى من لقاح كوفيد١٩ مودرنا ضمن مرحل أولى . فيديو ملعب حول سلط سان دييغو صحي محط توزيع لقاح قدر ٱستيعابي هائل . ؤمن أن لقاح متابع ٱحتراز سمح ل سفر آمن لقاء أهل هم من كبار سن مرضى زيار قبر أخي رؤي أبنائ,personal,1
رسال مفتوح من : تحالف حري طبي في مملك متحد حول مخاوف شأن لقاح 19 في مملك المتحدةالرسالة مترجم من قبل دكتور نداء خميس مع تقدير ، مصدر هنا لغ إنكليزي تم نشر ترجم عربي على قنا في التليغرام,info_news,-1
حتاج لقاح قاوم إفراط في التفكيرر .,unrelated,0
مصر . . منح لقاح كوفيشيلد أسترازينيكا ترخيص ٱستخدام طارئ .,info_news,1
تصريح عضو لجن علمي متابع رصد تفشي كور ٱختيار أول وقع على لقاح روسي لي لقاح صيني أخير لقاح استرازينيكاكل ولاي كون معني تلقيح برنامج تلقيح لن ستثني أي منطقة170 وحد متنقل خصص تلقيح بدو رحل مناطق نائي,info_news,1
أثبت أبحاث علمي متقدم التي أجري في معظم دول عالم أن أفضل عقار كور هو عقار الذي سكن في ، فضل لقاح أن بقى متلقحا نفس عقار,others,0
أميركا عيش أسوأ أيامهاوفيروس ترامب تفشى سريع لن تكمن حتى لقاح تنصيب إذا تم أن عيد ترتيب عقد ٱجتماعي مهترئ ٱنقسام ضارب لا مكن جبر هال ديمقراطي أميركي مصطنع التي سوق أن نموذج أرقى الذي جب أن حتذي من قبل شعوب عالم سقط . . .,others,0
واش وصل لقاح ديال شاروخان إوا وجد لوتغمة ديالكم,unrelated,0
أعلن فاتيكان ، أن بابا فرنسيس بابا متقاعد بنديكت ال16 تلقي أول تطعيم ضد فيروس كور مستجد ، أضاف أن تلقي جرع لقاح في فاتيكان ، شار إلى أن بابا فرنسيس خضع عملي ٱستئصال فص من رئ سبب مرض صيب ب هو في عشريني من عمر . رؤي بلا حدود,celebrity,1
حل عين . . . لقاح سعودي,others,0
. . نقاط على حروف موضوع لقاح فيروس كور ، على أمل إن دول كريم مر د شتغل ضمير ، موضوع مش مزح ، موضوع معقول كون موضوع حياة أو موت . قلب كبر هي أشخاص عم شتغل ليل نهار مصلح بلد .,info_news,1
صباح جميل يوم جديد تحدي جديد ستقبل في مركز لقاح كرو في كلي فاطم علوم صحي في عجمان منطق الرقايب خلف بيت متوحد يوم من ٩ إلى ٦ فئ مواطن أفراد عائل فئ أخرى عائل من هم بعمر٦٠ وطالعوطلاب طالب طب علوم صحي أهل سهل ب,info_news,1
من شكك في أولى . صحيف قبس كويتي علن عن أن تأخير وصول لقاح فايزر عن موعد عقود لن تجاوز أربع أسابيع .,info_news,1
عاجل | فريق متقاعد طبيب داود حنانية أول شخص تلقى لقاح كور في أردن ضمن حمل وطني,celebrity,1
أمار منح لقاح سبوتنيك في روسي ضد فيروس كور موافق ٱستخدام طارئ : نتائج أظهر سلام فعالي,info_news,1
إعلام عدو : واف مور صحيف إسرائيل يوم : لا وجد لقاح ضد عناد حماس درك منظم أن من ممكن ٱستمرار في تحدي إسرائيل حتى في أيام كور,info_news,1
أمان عام عتب الكاظمية مقدس نظم حمل تطعيم لقاح إنفلونزا موسمي : إلكتروني :,unrelated,0
أعلن منظم مجاهد خلق إيراني ، بعد ظهر يوم أربعاء 13 يناير 2021 ، أن عدد ضحايا كور في478 مدين في إيران قد تجاوز 201100 شخص . لقاح كوفيد 19,info_news,0
شاهد . . عاهل أردني أمير حسن ولي عهد تلق لقاح كور أمام كامير,celebrity,1
امارات تخطى حاجز مليون جرع لقاحعميد امارات,info_news,1
إصاب 10 إسرائيلي رغم لقي لقاح كور و بنتاغون علق تطعيم معتقل غوانتانامولتخطي حجب : كور حول عالم,info_news,-1
وزير صح : ذكر جميع من أخذ جرع أولى من لقاح كور ضرور أخذ جرع ثاني في موعدهاعكاظ أن كون أول تطبيق عكاظ,info_news,1
عاجل . . صح عيد جدول توزيع لقاح كور سبب عجز شرك مصنع عن توريد إلى مملك دول أخرى,info_news,1
دراس : لقاح « فايزر » بدو فعال مع « كور المتحور »,info_news,1
زعيم حزب جيد ٱستضاف يوم خلال جتمع مع حزب شابه من الايغور تحدث عن ٱضطهاد صين للايغور ؛ أثناء دعو منص تحدث عن معانتها قطع قنا برلمان تابع حكوم أردوغان بث حتى لا غضب حكوم صين تالي منع صين لقاح كور عن تركيا . الايغور مقابل لقاح,plan,0
رسائل وزار صح ممتنع عن تلقي لقاح كور,info_news,1
تصريح وزير مالي أن اللقاحات ضد فيروس كور عدد سكان مصر 100مليون كلف حوال 20مليار جنيه عنى كل شخص تكلف 2000جنيه جرع هذه تكلف كبير جد مدى صلاحي وقاي لقاح سن فقط حسب تقارير عنى محتاج كل سن جرع لقاح أخرى . . ! !,info_news,1
قنا أن أر كي نرويجي عن وكال أدوي نرويجي : وفا 23 شخص بعد لقي لقاح فايزر وبيونتيك مضاد فيروس كور جميع وفي تم تسجيل بين كبار سن الذين زيد أعمار عن 80 عام ٱعتبر هذه حال ليس مقلق ، أن هذا لقاح ل عامل خطر ضئيل غاي .,info_news,-1
أحسن شماش صحف إذاع وطني . . . أول إعلامي تلقى لقاح كوفيد 19,celebrity,1
ميركل رحب نتائج التي نشر مجل لانسيتعن لقاح سبوتنيك,info_news,1
أسترازينيكا عترف تأخر جدول إنتاج لقاح كور شهر تعهد توريد كمي مناسب إلى ٱتحاد أوروبي شهر المقبلالعربية,info_news,1
طارق ذياب : هزيم 8 2 أمام بايرن كان أشد ألم من لقاح فيروس كور الذي أخذ يوم .,personal,-1
بعد ٱنتقاد . . ٱحتلال وافق على تطعيم أسرى فلسطيني لقاح كور .,plan,1
حط تلفزيون لبنان هلئ سرع لقي لقاح أبو كعب,unrelated,0
ريد لقاح آمن حتى أمن صح أطفال في مستقبل,requests,1
موجه ثاني شكل إذا قال لقاح كور إجباري,personal,0
إيران . . مطالب حظر دخول لقاح كور من أمريكا بريطانيا فرنسا دعا 200 نائب إيراني ، حكوم حظر رسمي إدخال لقاحات كور التي نتج شرك أمريكي بريطاني فرنسي إلى بلاد ، أثر دعو التي أطلق مرشد على خامنئي .,info_news,1
غطي قناة ٢٤ وصول صاحب سمو ملكي أمير عبدالإله بن عبدالعزيز ، لقي لقاح فايروس كور استقبال وزير صح,celebrity,1
مواطن أمار شك لقاح صيني . . . حكوم لا عيش إلا على كذب نصب ٱحتيال حتى على مواطن خرج في بداي قال ٱخترع لقاح أمار ثم قال ٱستورد لقاح فايزر امريكي في نهاي أعط لقاح صين مضروب حمد له على نعم قطر حكوم قطر,personal,1
محمد عبده تلقى لقاح كور,celebrity,1
انا ٱحترم كاام فقد ابنهاوحوشت عنك ناس كتيركانت عايز حط عليكي ناس كتيرجدا ده غيرالبنات اللي كن تسبب في تشويه سمع طلع عمل جروب بيت دول توطين تهم دول زياد بطال وشككتى في لقاح كوروناجروب دس سم في عسل اللي عترض عند شوهتيهسمعنايابنى,personal,1
حمد لله إذ هيا ل قاد حكم شرع الله حريص فوق طاق على أمن سعاد رفاهي شعب ندر أن تلاقي بين أمم مثل أدل كثير لا حصي آخر توفير لقاح كرو مواطن مقيم رغم حاج دول مصنع ل ، حفظ الله قائد مسير ولي عهد أمين مخلص وطن قول أمين,personal,1
شاهد . . لحظ لقي عاهل سعودي جرع أولى من لقاح فايزر بيونتيك,celebrity,1
موقع مينتور السويدياردوغان ساوم صين من أجل حصول على لقاح كور كوفيد 19مقابل تسليم منشق من أقلي الأيغور مسلم للصينوذلك بعد تأخر دفع لقاح وارد لتركياالذي ٱعتمد صح تركي دوافع سياسيةمن تشدق بالايغور ثم خانهمسيفعلها غير,info_news,1
الشبيبةخادم حرم شريف ملك سلمان بن عبدالعزيز آل سعود ملك مملك عربي سعودي تلقى جرع اولى من لقاح كور,celebrity,1
كتب ١٠٠ تويت من قهر على موضوع تطعيم عض إعلامي قبل أطباء كبار سن ، لكن رجع محي . . جماع مصر يحفرو قبر بإيدهم على عجل ، طبيعي يحفرو على عجل أن طغو كثير سن رب في أرض إن طغيان مكر مرد رجع على صاحب لو بعد .,personal,0
