text,category,stance,"('text', 'dialect')"
 نريد لقاح امن حتي ترجع الحياه الي طبيعتها بعدما اوقف الفايروس كل شي,requests,1,"('ريد لقاح آمن حتى رجع حيا إلى طبيع بعد أوقف الفايروس كل شي', 'Gulf')"
وئام وهاب قبل اللقاح وبعده. لقاح سعودي يمسح اي نقطه ضمير عالقه في الذهن ليصبح عبدا ذليلا في الرياض والذي هو نفسه عبدا ذليلا في تل ابيب وليس البيت الابيض  ,info_news,1,"('وئام وهاب قبل لقاح بعد . لقاح سعودي مسح أي نقط ضمير عالق في ذهن صبح عبد ذليل في رياض الذي هو نفس عبد ذليل في تل أبيب ليس بيت أبيض', 'Gulf')"
مافي شي لقاح يعطوه للعونيه يصير عندن دماغ.. يفكروا فيه قبل ما يحكوا   طعمرن,unrelated,0,"('مافي شي لقاح عط للعونيه صير عند دماغ . . فكر في قبل ما حك طعمرن', 'Gulf')"
الذين اخذوا لقاح كورونا يثنون علي التنظيم في المراكز المعدهلذلك لكني اضيف الي الثناء علي ماوفرته الدوله اشاده بوعي المواطنين فتراهم في صفوف منظمهويحملون معلوماتهم في هواتفهم.تهنئه لبلادنا علي الاخذ باحدث التقنيات حتي اصبحت مضرب المثل بين الدول المتقدمهوعيا وتقنيه واهتماما بالصحه,info_news,1,"('الذين أخذ لقاح كور ثن على تنظيم في مراكز المعدهلذلك لكن ضيف إلى ثناء على ماوفرته دول أشاد وعي مواطن را في صفوف منظمهويحملون معلوم في هواتف . تهنئ بلاد على أخذ أحدث تقني حتى أصبح مضرب مثل بين دول المتقدمهوعيا تقني ٱهتمام صح', 'Modern Standard Arabic')"
رئيس الحكومه التونسيه: لقاح  كورونا سيتاح للجميع  ,info_news,1,"('رئيس حكوم تونسي : لقاح كور تاح جميع', 'Gulf')"
العيادات الطبيه الاهليه في البصره تبيع لقاح كورونا ب 100 دولار وخمسه الاف دينار  لحارس العياده يا بلاش,info_news,0,"('عياد طبي أهلي في بصر بيع لقاح كور ب 100 دولار خمس الاف دينار حارس عياد يا بلاش', 'Maghreb')"
شاهد .. وزير الصحه يتلقي الجرعه الثانيه من لقاح  كورونا  ,celebrity,1,"('شاهد . . وزير صح تلقى جرع ثاني من لقاح كور', 'Gulf')"
"خبر جميل  نشرت اليوم نتائج المرحله الثالثه للقاح الروسي الذي تمت تجربته علي 21,997 شخص واثبت فاعليه بنسبه 91.6% في جرعتين، وامان عالي حيث لم ترصد اي اثار خطيره:    هذا اللقاح نفس مبدا لقاح اوكسفورد الذي حقق فاعليه 62%    تحفه فنيه  ",info_news,1,"('خبر جميل نشر يوم نتائج مرحل ثالث لقاح روسي الذي تم تجرب على 21 , 997 شخص أثبت فاعلي نسب 91 . 6 % في جرع ، أمان عالي حيث لم رصد أي آثار خطير : هذا لقاح نفس مبدأ لقاح أوكسفورد الذي حقق فاعلي 62 % تحف فني', 'Modern Standard Arabic')"
استغرب ممن انزعجوا من تساؤلي: لو كنت في موريتانيا متي كان سيصل دوري في  لقاح كوفيد19.  انه مجرد سؤال.  ولمن اعتبره مقارنه مع  قطر، الا يملا الوزراء والاعلام الرسمي اسماعكم كل يوم بمقارنه  موريتانيا مع الدول المجاوره وحتي مع دول اكثر تقدما؟ هل ترون في ذلك اساءه؟,personal,0,"('ستغرب من ٱنزعج من تساؤل : لو كن في موريتانيا متى كان صل دوري في لقاح كوفيد19 . إن مجرد سؤال . من ٱعتبر مقارن مع قطر ، أن ملأ وزراء إعلام رسمي أسماعكم كل يوم مقارن موريتانيا مع دول مجاور حتى مع دول أكثر تقدم ؟ هل ر في ذلك إساء ؟', 'Modern Standard Arabic')"
كمال الشخره :  لقاح كورونا سيصل الي فلسطين في شهر فبراير القادم.  وزيره الصحه مي الكيله : لا موعد محدد لوصول اللقاح المضاد لكورونا الي فلسطين!  اذا وزاره الصحه مش عارفه الموعد المحدد لوصول اللقاح! الافضل ما يصرحوا! واحد باكد والثاني بنفي! اتفقوا ع تصريح واحد وبلاش فضايح!  ,info_news,1,"('كمال الشخره : لقاح كور صل إلى فلسطين في شهر فبراير قادم . وزير صح مي كيل : لا موعد محدد وصول لقاح مضاد كور إلى فلسطين ! إذا وزار صح مش عارف موعد محدد وصول لقاح ! أفضل ما صرح ! واحد بأكد ثاني نفي ! ٱتفق ع تصريح واحد بلاش فضايح !', 'Modern Standard Arabic')"
نجح فريق من الباحثين السعوديين في جامعه الامام عبدالرحمن بن فيصل بقياده د. ايمان المنصور ينجح في انتاج اول لقاح سعودي 100% مضاد لفيروس كورونا، بطريقه مبتكره وستبدا التجارب السريريه بعد اخذ الموافقات اللازمه .  ,info_news,1,"('نجح فريق من باحث سعودي في جامع إمام عبدالرحمن بن فيصل قياد د . إيمان منصور نجح في إنتاج أول لقاح سعودي 100 % مضاد فيروس كور ، طريق مبتكر بدأ تجارب السريريه بعد أخذ موافق لازم .', 'Modern Standard Arabic')"
بعد حظر خامنئي اللقاحات الغربيه..  طهران بصدد اجازه تجربه لقاح كوبي علي الايرانيين  العربيه  ,info_news,1,"('بعد حظر خامنئي اللقاحات غربي . . طهران صدد إجاز تجرب لقاح كوبي على إيراني عربي', 'Gulf')"
مجموعه من الممرضين في طريقهم للعوده بعد توزيع جرعات لقاح موديرنا في منطقه ريفيه في ولايه اوريجون، لاعطاء ال 6 جرعات المتبقيه معهم في المدينه. وعندما ادركوا انهم عالقون في عاصفه ثلجيه وقد تفسد الجرعات قبل وصولوهم، نزلوا الي الطريق وطرقوا نوافذ السيارات بحثا عن 6 اذرع محظوظه   ,info_news,1,"('مجموع من ممرض في طريق عود بعد توزيع جرع لقاح موديرنا في منطق ريفي في ولاي أوريجون ، إعطاء ال 6 جرع متبقي مع في مدين . عند أدرك أن عالقون في عاصف ثلجي قد فسد جرع قبل وصولوهم ، نزل إلى طريق طرق نوافذ سيار بحث عن 6 أذرع محظوظ', 'Modern Standard Arabic')"
بحمد الله وفضله، اليوم تلقيت اول جرعه من لقاح كورونا وباقي لي الجرعه الثانيه  ,personal,1,"('حمد الله فضل ، يوم تلقي أول جرع من لقاح كور باق ل جرع ثاني', 'Gulf')"
الشروع في اتصالات لتصنيع لقاح سبوتنيك “” في الجزائر    ,info_news,1,"('شروع في ٱتصال تصنيع لقاح سبوتنيك “ ” في جزائر', 'Gulf')"
مؤشرات مشجعه من اسرائيل، تراجع عدد الحالات الحرجه من مصابي  كورونا اعمارهم فوق الستين من الذين حصلوا علي اللقاح منذ 23 يوما.  الاحصاء شمل 50 الف، وقدتم تطعيم مليونين ونصف من 9 ملايين من اجمالي السكان  ,info_news,1,"('مؤشر مشجع من إسرائيل ، تراجع عدد حال حرج من مصاب كور أعمار فوق ست من الذين حصل على لقاح منذ 23 يوم . إحصاء شمل 50 ألف ، قد تطعيم مليون نصف من 9 ملايين من إجمالي سكان', 'Modern Standard Arabic')"
هل تعلم انه بمجرد دخولك الي العنايه الفائقه بسبب 19 ، سيبقي هاتفك مع زوجتك لمده 14 يوما؟ *خذ اللقاح * *وقايه لصحتك و لراحه بالك*  لقاح كورونا,info_news,1,"('هل علم أن مجرد دخول إلى عناي فائق سبب 19 ، بقى هاتف مع زوج مد 14 يوم ؟ * خذ لقاح * * وقاي صح و راح بال * لقاح كور', 'Gulf')"
قناه  الامريكيه:  كل دقيقه يموت شخصين في  امريكا ب  كورونا  ويصاب ١٦٣ بالفايروس  اين  فايزر من هذه الارقام؟   لقاح امن,unrelated,0,"('قنا أمريكي : كل دقيق موت شخص في أمريكا ب كور صاب ١٦٣ بالفايروس أين فايزر من هذه أرقام ؟ لقاح آمن', 'Gulf of Aden')"
 مصر تعلن وصول اولي شحنات لقاح استرازينيكا الاحد  ,info_news,1,"('مصر علن وصول أولي شحن لقاح أسترازينيكا أحد', 'Levant')"
بحاربوكن بتجويع البشر  ونسيوا انوا البشر شبعانه منكم  وفي  عم يتسارعوا تياخدوا  لقاح  نحنا لقاحنا  الشرف من  سيد الشرف  ورئيس يتشرف به الشرف  ,others,0,"('بحاربوكن تجويع بشر نسي أن بشر شبعان من في عم تسارع تياخدوا لقاح نح لقاح شرف من سيد شرف رئيس تشرف به شرف', 'Levant')"
 الصحه العالميه محذره من فشل اخلاقي: توزيع 39 مليون جرعه لقاح ب49 دوله غنيه  كورونا  لقاح كورونا للتفاصيل..  ,info_news,1,"('صح عالمي حذر من فشل أخلاق : توزيع 39 مليون جرع لقاح ب49 دول غني كور لقاح كور تفاصيل . .', 'Nile Basin')"
